designation,    u,    v,    w
Gaia DR3 2836902143267460480,-1.1717612855768724,49.65958454035421,-31.473495816258946
Gaia DR3 2836919426217198720,-0.3942220005185755,30.49862523830663,-19.265117538330014
Gaia DR3 2836951831745522432,-1.4354333786154125,66.10776269514054,-41.724020750577466
Gaia DR3 2836968977254848384,-0.5202080270640854,28.216019161051186,-17.646695128266696
Gaia DR3 2837025670823217024,-0.13503891833143022,66.06330424078344,-41.14839843780345
Gaia DR3 2837031683777405952,-0.2312742031250945,67.12016965454694,-41.8078714744347
Gaia DR3 2837037662371901184,-0.17377475636115403,23.75030870714137,-14.735198144940549
Gaia DR3 2837052883735964544,-0.16746560752587847,55.110994209880005,-33.94401804794623
Gaia DR3 2837173933094441856,-1.6952855597472603,65.03167283454913,-40.20006047198579
Gaia DR3 2834934983822087424,3.1551226991167507,56.80272285500066,-35.83030718860728
Gaia DR3 2835052150531041920,0.7839430408653056,34.22203835973667,-24.024928144099142
Gaia DR3 2835097505385605248,1.355819555417808,46.99024477776848,-32.52944514265077
Gaia DR3 2835201134356354944,0.014402785079134617,60.819127595213175,-42.316420751038194
Gaia DR3 2835207319109249920,-0.014204069373954464,12.761013580023853,-8.845215699006202
Gaia DR3 2835243912230402944,0.3939471467067843,34.160980560735055,-23.304915282621863
Gaia DR3 2835271709258881024,0.07993952298840412,36.30655654838505,-24.854540698325764
Gaia DR3 2835410277787248768,1.595496999078959,56.929790401487054,-37.86743860533771
Gaia DR3 2835410282083747072,1.599120537017967,56.90192526671116,-37.860600364452615
Gaia DR3 2835448387033209856,0.9913441038722031,64.05835968216849,-43.21061749572944
Gaia DR3 2815970779064762112,5.1063712241372645,59.179259412182425,-50.45331933716703
Gaia DR3 2816426389195495040,1.9203957246975083,30.792067812474585,-25.186714758576088
Gaia DR3 2816796099980451840,1.730388735832527,33.17377463901791,-27.25145991016559
Gaia DR3 2816797504434310528,2.859848344669455,58.255258990497296,-47.84875436231342
Gaia DR3 2816797504434523776,2.874203795256115,58.401472224593554,-47.965420524858104
Gaia DR3 2815126147976479232,3.3427242151167347,40.356175682106965,-35.440536625897764
Gaia DR3 6513545095272007808,29.02210064008276,-11.50654411775933,-46.63790309694326
Gaia DR3 6513677071024617216,24.17367741914051,-8.952614256774321,-37.97824624239385
Gaia DR3 6513677071027209088,24.1061011716959,-8.92729873147072,-37.872597695724906
Gaia DR3 6505537180287035392,40.407275427995195,-22.55234194927389,-62.72590164993379
Gaia DR3 6505537283366250368,40.0644019413302,-22.364298145913448,-62.200483573347405
Gaia DR3 6505549755951286400,39.12384616554699,-21.688903144564183,-60.49865543073564
Gaia DR3 6505603047905371648,37.547259070636684,-21.435513524187336,-60.229893760143234
Gaia DR3 6505646371238861952,38.98818901409744,-21.673358772534975,-62.518917007603214
Gaia DR3 6505666579061722624,33.7326493172058,-18.49722054468421,-52.858013361277436
Gaia DR3 6505789758724163584,37.38671813336956,-19.566997459416996,-56.94419961571742
Gaia DR3 6505795221922536704,32.68292525100929,-17.169165112574632,-50.371523374010074
Gaia DR3 6505821163523193984,28.07336365869162,-14.455163004808952,-42.09814102890839
Gaia DR3 6505821163525441408,27.883727074814743,-14.357790858006915,-41.81346734810063
Gaia DR3 6513999124853008768,40.40091280008596,-14.335292935943144,-65.65645385921204
Gaia DR3 6505869301518577408,23.49913474321051,-11.707232139290998,-35.61087402341862
Gaia DR3 6514078702006991488,34.437134171663644,-12.678641188745583,-58.51242837729646
Gaia DR3 6514148761513614720,28.891401415768712,-9.818689074381503,-48.20763478144697
Gaia DR3 6514186282347962368,19.181710243562264,-6.730435060233956,-31.00573373559234
Gaia DR3 6514246583688816384,24.777725676370753,-8.414427681259799,-39.42311701883731
Gaia DR3 6514254486428679808,23.2949575289769,-7.656076799683184,-36.976238182461586
Gaia DR3 6506060891419800320,39.21796329642254,-21.280451030412486,-64.5479793001354
Gaia DR3 6514371309538745600,20.221400148848684,-6.451770332815002,-33.26569693808307
Gaia DR3 6514371412617961472,20.251959931688674,-6.453114532455244,-33.301739992157145
Gaia DR3 6506160637739961984,31.489540312583536,-16.90450903157702,-51.987714550387246
Gaia DR3 6506163627037197440,27.989356832770007,-15.0369104371185,-46.2723774980917
Gaia DR3 6514407249825100288,35.751656505888796,-10.99236743910372,-57.661328633900816
Gaia DR3 6514407249825100416,35.69876938557818,-10.974499241506471,-57.57547070478046
Gaia DR3 6506188331689141504,32.34344858040981,-16.712100111665322,-53.10894946249281
Gaia DR3 6506231861181050368,30.346302463502663,-15.488377062983677,-49.312839029185845
Gaia DR3 6517274496976569344,6.292798701292798,-2.005432430548786,-9.928933339965589
Gaia DR3 6517274535632335872,6.2867280436634445,-2.0034257606359978,-9.919700123566836
Gaia DR3 6506352811757220224,16.271270967217646,-7.9491418254574935,-25.66527576873799
Gaia DR3 6514752049799698176,26.25490857912967,-10.337403223195569,-45.99289056684161
Gaia DR3 6514752084159730176,27.31973157785796,-10.816692671392023,-47.939714515662004
Gaia DR3 6514781461735780608,30.855936391596355,-11.874514958738818,-54.362974867246066
Gaia DR3 6506515642556368256,31.60516717773222,-14.89481631240087,-50.395081027009454
Gaia DR3 6506564605183591424,29.664955007841904,-13.407466639233764,-47.19500262931182
Gaia DR3 6514869766263467520,25.263566544239,-8.895068187204732,-43.719619932597645
Gaia DR3 6514902201856451968,35.45189917386262,-13.021446774573885,-62.45971721743541
Gaia DR3 6514914154749884160,23.566184412332078,-8.413059342470916,-41.82158022161522
Gaia DR3 6506635420602952192,29.86451488208743,-14.38816210571268,-44.56904242831064
Gaia DR3 6514951645519965056,38.37217350361897,-13.932281877849558,-67.62556386531449
Gaia DR3 6515008236009148800,21.8716046965252,-7.282124316180493,-38.356384970290904
Gaia DR3 6512303781003214464,38.255158571517974,-18.531230906944604,-63.20379281660733
Gaia DR3 6512314879198681216,35.60501695265642,-17.384945479777414,-59.564531969314345
Gaia DR3 6515400177544726656,38.015365169619685,-12.226518105189065,-67.77297299858232
Gaia DR3 6512505884983620352,30.085282838961277,-14.06015479304872,-48.88642138215416
Gaia DR3 6515731817739456256,16.331317349051865,-5.40362548846314,-28.304146822691656
Gaia DR3 6515735940908056448,29.29348121485122,-9.699639229038233,-51.03837002482145
Gaia DR3 6512664180298450688,11.743981349512264,-5.300265834155775,-19.69281724395862
Gaia DR3 6515842765334742400,34.879119455468384,-10.425209933774468,-60.36194694779893
Gaia DR3 6515858708253382784,37.08781579384269,-10.73841270525773,-64.18892118304338
Gaia DR3 6507357554929203968,28.60957963251731,-12.199465060720389,-44.24739780778006
Gaia DR3 6512758291622030208,35.878291383060215,-14.784388386382286,-58.98627561304299
Gaia DR3 6507397244723277056,41.70623341554395,-17.402176637061075,-65.41741814803157
Gaia DR3 6507400955575020672,38.186249112915306,-15.815154342150652,-59.93301809183109
Gaia DR3 6515949658480651136,40.80923656493444,-11.755559949413495,-67.2017343198988
Gaia DR3 6507466376516957440,35.70618387603394,-14.958494990821507,-54.57196726354677
Gaia DR3 6512881814882359424,39.04108701232801,-17.45544076359112,-67.39460173752222
Gaia DR3 6516119567387660416,38.66208123361988,-10.24991667747376,-65.53081778388858
Gaia DR3 6516125442902975744,40.224369162043885,-10.355096162301628,-67.90172750686845
Gaia DR3 6516125442902975872,40.236448121857094,-10.354126132708792,-67.91905117239406
Gaia DR3 6507596703004422528,33.67549295594576,-13.66542787929827,-52.0623148066636
Gaia DR3 6513010182863860992,36.23828503524493,-15.460293169638902,-62.80087686460253
Gaia DR3 6507617421926720256,25.588546833770643,-10.041866923635961,-39.32693749731504
Gaia DR3 6516241956775652224,21.204553894827015,-5.921022517424262,-36.71028696454951
Gaia DR3 6513091581083899648,28.933309594391215,-12.351996804087374,-49.31532698449217
Gaia DR3 6513104534705269632,38.871246262169805,-16.43791031968209,-66.05621698935668
Gaia DR3 6513161296993151616,30.87486865260047,-12.473109296975036,-51.843523968338495
Gaia DR3 6516390322127652480,38.99520973708562,-9.892857261651649,-68.95179975278504
Gaia DR3 6513222075073784960,33.67789351003991,-13.522706191323984,-57.720829778737965
Gaia DR3 6518989120937043456,28.953714515555646,-7.6848746025963095,-47.05016575980171
Gaia DR3 6518991045082394752,41.14842260231291,-10.746197344973233,-66.80411236688451
Gaia DR3 6519003758185617792,20.539385682413005,-5.3715684385459745,-33.57928757154933
Gaia DR3 6519008843426891904,29.275504580483755,-7.694804871709092,-48.03828466069018
Gaia DR3 6519024545827374080,12.460050641374,-3.1710339258122,-20.416039030621555
Gaia DR3 6519024545827374336,12.30204450944595,-3.1300568202121806,-20.15603528226483
Gaia DR3 6513342407174089984,30.218260059103745,-13.022211406575686,-48.53333050853098
Gaia DR3 6516599469851875456,20.11009713523744,-4.756679750261373,-35.098998682600886
Gaia DR3 6516599469855506432,20.443168785069837,-4.835551868079442,-35.67991153447788
Gaia DR3 6516607269516143488,20.772706363943517,-4.998597610185097,-36.753474265050855
Gaia DR3 6516623384233990656,22.29591646805998,-5.2084463494407665,-39.21419036260342
Gaia DR3 6516626373530690304,38.12647122801654,-8.79295374024204,-66.71281046247228
Gaia DR3 6519128930711069696,34.05104241943029,-8.312876129801786,-56.10748477020995
Gaia DR3 6519128930713402240,33.81114787262634,-8.255643078434556,-55.71194587392783
Gaia DR3 6516661901500140160,34.86441308067875,-7.682725289295558,-59.684387352696746
Gaia DR3 6513448544406075776,32.71301144762094,-13.062628902142727,-52.341880580074964
Gaia DR3 6519158033411958400,17.732928493101923,-4.172342183768627,-29.437033332593924
Gaia DR3 6513456034829066368,27.199377506848034,-10.745344823274582,-42.908232516185564
Gaia DR3 6513483316462383360,19.134989107443875,-7.901292031048721,-31.27155297098529
Gaia DR3 6519207683233916032,28.118195856225668,-6.476947869151221,-46.319693517421925
Gaia DR3 6519227714961476352,12.076218152372586,-2.641110051359991,-19.776328720149465
Gaia DR3 6513528533878145536,32.454409865854515,-12.80720634877989,-52.87470082548854
Gaia DR3 6519581104870522624,26.506807091563502,-5.673772024286844,-44.51833668086705
Gaia DR3 6519617629272433024,17.21753985757665,-3.5080793625920776,-28.32960677510702
Gaia DR3 6519623848385122176,26.88544123329423,-5.415510840130814,-44.561764956354736
Gaia DR3 6519624398140945536,35.913705575205164,-7.170164973020945,-59.594263513703666
Gaia DR3 6519711873737172608,16.107143854779046,-3.1625580328319884,-27.913321688864016
Gaia DR3 6519716379163116800,28.45968591730344,-5.471907076670611,-49.20092397610766
Gaia DR3 6519811899232816896,37.59989754828314,-7.34335319029211,-61.62676323407328
Gaia DR3 6519850141621717120,33.030015776361175,-6.101929147617085,-54.84160752900611
Gaia DR3 6520013075504222848,18.866802658972084,-2.791892029266645,-31.534508050544673
Gaia DR3 6520013178583437824,18.782858604457445,-2.778922884422869,-31.39547626863238
Gaia DR3 1875995638483666944,1.7178029011618943,68.3782379433059,-40.92945339293662
Gaia DR3 1876187816796984448,1.9260948974561636,68.48610939205543,-40.06400849281159
Gaia DR3 1876355629759086720,0.12206215597393921,51.72755709224831,-31.024115086435224
Gaia DR3 1876368239783063040,0.09731819615312709,46.14829688773024,-27.554993904608565
Gaia DR3 1876437096698602240,0.43785146985122836,62.38934669210512,-36.60421084430324
Gaia DR3 1876471181559088512,-0.1952580133862103,44.58154704523143,-26.577301349662157
Gaia DR3 1876492828194379008,-0.7467268869835042,58.973776861671396,-35.157826486581065
Gaia DR3 1876551961304423808,-0.19861498960742363,25.958123940192607,-15.160728622076022
Gaia DR3 1876668853133758080,1.3255163409820252,66.82800060242103,-38.22126059540359
Gaia DR3 1876732929750532864,0.22688828907571512,64.69966657195235,-36.40861305820302
Gaia DR3 1877455278825853184,0.748764068159975,53.71456699781395,-30.02833013269914
Gaia DR3 1877551348654298752,0.9001237744390451,69.90424881994127,-38.299868598512035
Gaia DR3 1877599692806062720,0.03874729006657063,57.912362489413425,-32.01579978718654
Gaia DR3 1877666694295853696,-0.14664882668438217,65.2497269861513,-35.43900568874861
Gaia DR3 1877709712688345600,-0.24587961736737896,57.92931536337712,-31.153288332618246
Gaia DR3 2010019203909965824,-23.8072280697309,74.85258547405356,-3.471421274229616
Gaia DR3 6382693865716893824,14.59809209754224,-13.969044875523544,-18.2302820619085
Gaia DR3 6382707266014366976,32.48862673395306,-30.740373464870125,-40.65302105387926
Gaia DR3 6384641719284392832,31.78121268616367,-30.24616721387141,-43.4145759522619
Gaia DR3 6384644708581656832,31.097957433548544,-29.673002925963203,-42.28168308132261
Gaia DR3 6378768712284537600,38.809251582426825,-41.91191052971738,-48.74282271966432
Gaia DR3 6378778328715315072,38.183086590338675,-41.043385632483655,-48.14265247254043
Gaia DR3 6384751700510851968,41.01079762875982,-38.04638855762478,-54.37933657880533
Gaia DR3 6384783143967384832,27.116850686938434,-24.752754879340795,-35.54420953912521
Gaia DR3 6384857189203623040,15.555555631510435,-14.339263096113644,-20.829824336957195
Gaia DR3 6381623044470172672,6.585173481013278,-6.998569304710683,-7.8974801524087495
Gaia DR3 6381626720962198272,40.60171927420477,-42.98309805280297,-48.851234200661786
Gaia DR3 6385548541499112448,7.997216225951727,-7.137955995682033,-10.31772786716183
Gaia DR3 6385588982911698816,30.66864994400676,-27.114315070586883,-40.108765730971285
Gaia DR3 6381776460702010624,26.383463313331955,-27.488686001027368,-32.52041945634089
Gaia DR3 6381880398911164672,25.07260949926326,-25.382040571931125,-30.82067474358543
Gaia DR3 6383909856857270016,37.341368242009935,-37.613449986290505,-48.88896046793084
Gaia DR3 6383927036726514048,39.579456098558666,-39.56133990259501,-51.18651624350473
Gaia DR3 6383963114451742464,11.05074927223491,-10.975481759668554,-14.396556776721491
Gaia DR3 6383984898525990272,29.737196047114164,-29.190910189046754,-38.7006894436047
Gaia DR3 6382176751653855744,36.572370828435204,-38.40235963525586,-46.39621568956643
Gaia DR3 6382182249212043136,36.08653144367918,-37.684391191053784,-45.233456867215516
Gaia DR3 6384135806496670976,32.58733405937374,-31.764792438823154,-41.55848606536684
Gaia DR3 6382322162066655104,25.562642587248536,-26.428005427283562,-32.64797443305655
Gaia DR3 6382340956843481472,29.64628004847468,-30.74633511155065,-38.374745068759424
Gaia DR3 6382371983687304576,26.32838189341926,-26.70311823420613,-33.97588244425196
Gaia DR3 6384278468128958976,25.079486656185885,-24.069498718327193,-32.60528936714377
Gaia DR3 6382457161478677760,33.40602918213551,-33.32611186322955,-41.35062796825589
Gaia DR3 6384393264016231680,27.180878693156266,-25.083552089119273,-35.39678174086811
Gaia DR3 6384398899013360896,27.525110974597396,-25.241753475186627,-35.43414710474832
Gaia DR3 6382501966577368064,27.927462361731422,-27.34342268650343,-34.48035401718428
Gaia DR3 6378584028690858496,4.4348171715662,-4.9261520318178444,-5.47556474899278
Gaia DR3 6384510877400590336,13.8972812172597,-13.293151364780233,-18.51030706037513
Gaia DR3 6384522250473842304,36.97141253587477,-35.927242048811934,-50.03479057596665
Gaia DR3 6378612512913916928,38.69456738081473,-42.83710276431732,-48.12429656095838
Gaia DR3 6382640367603744128,19.599212395653343,-18.974618673647225,-24.58362766881726
Gaia DR3 6392462682931697536,38.76144942872274,-31.354984495747107,-54.366101065063106
Gaia DR3 6392466840460593408,38.423009427845464,-31.236806355477956,-54.35494281641833
Gaia DR3 6392479553563202176,28.872049946097498,-23.5626978329595,-41.07942583401643
Gaia DR3 6392630221016101376,28.895569815810617,-22.37412434395134,-39.45565228708399
Gaia DR3 6392642173910186240,28.93372290586492,-22.34953525007785,-39.4994384423684
Gaia DR3 6391664540569059072,30.006565127434044,-25.678885051430733,-42.866833545586616
Gaia DR3 6391671687394627968,33.150555349084456,-28.08354242086174,-47.38403890381565
Gaia DR3 6391688798544351232,23.498096074491997,-19.58811734893182,-33.31026524253075
Gaia DR3 6391707146644593280,37.28570914798961,-31.25678027824395,-53.71632960393978
Gaia DR3 6394048556656037504,29.50150683163274,-23.321623265190134,-42.60298791178714
Gaia DR3 6391747588056426752,22.611185580581072,-19.524668937936106,-30.321087836345157
Gaia DR3 6394125522470000384,28.404349784008268,-21.519720001732388,-40.446917416072345
